# _tick,_time,frames,mean_episode_return_0,loss_0
11983,1760615754.4115796,38345600,-0.05617257207632065,0.7272252440452576
11984,1760615755.1969972,38348800,-0.056646931916475296,0.7186850905418396
11985,1760615755.999085,38352000,-0.05661427974700928,0.7273409962654114
11986,1760615756.5151768,38355200,-0.05663307011127472,0.743930995464325
11987,1760615757.0526822,38358400,-0.05650380626320839,0.7545962333679199
11988,1760615756.6437922,38361600,-0.05667264014482498,0.7565553784370422
11989,1760615757.478749,38364800,-0.05670763924717903,0.7303016781806946
11990,1760615758.104138,38368000,-0.05663961544632912,0.7363905310630798
11991,1760615758.6822078,38371200,-0.056756678968667984,0.7187248468399048
11992,1760615759.259466,38374400,-0.05652959644794464,0.6908267736434937
11993,1760615759.8251348,38377600,-0.056093405932188034,0.7130430340766907
11994,1760615760.511811,38380800,-0.05604306235909462,0.7212304472923279
11995,1760615761.215708,38384000,-0.05580570176243782,0.7064969539642334
11996,1760615761.768744,38387200,-0.05528657138347626,0.7008901238441467
11997,1760615762.4274943,38390400,-0.05509842932224274,0.7240320444107056
11998,1760615763.1074932,38393600,-0.05488240718841553,0.7260777950286865
11999,1760615763.6700816,38396800,-0.05510275810956955,0.7105626463890076
12000,1760615764.218921,38400000,-0.05552804842591286,0.7208519577980042
12001,1760615764.8002408,38403200,-0.0551772341132164,0.7164369225502014
12002,1760615765.3297389,38406400,-0.055107612162828445,0.7244900465011597
12003,1760615765.880685,38409600,-0.05523545295000076,0.6866276264190674
12004,1760615766.4975023,38412800,-0.05494217947125435,0.7162284851074219
12005,1760615767.1265142,38416000,-0.055182989686727524,0.7502007484436035
12006,1760615768.0079,38419200,-0.05482208728790283,0.7310276627540588
12007,1760615768.8080034,38422400,-0.0554356724023819,0.7084778547286987
12008,1760615769.4780693,38425600,-0.05533726140856743,0.7302914261817932
12009,1760615770.1193893,38428800,-0.05542657896876335,0.6945317983627319
12010,1760615770.995122,38432000,-0.056109581142663956,0.7042407989501953
12011,1760615771.9615374,38435200,-0.05619046092033386,0.721310019493103
12012,1760615772.6501758,38438400,-0.0558539442718029,0.7259703874588013
12013,1760615773.307566,38441600,-0.05626903846859932,0.7107982039451599
12014,1760615773.9757307,38444800,-0.05651380121707916,0.68369460105896
12015,1760615774.7540698,38448000,-0.05681420490145683,0.6950122117996216
12016,1760615775.4436939,38451200,-0.05694252625107765,0.7083967328071594
12017,1760615776.0684922,38454400,-0.056841667741537094,0.6998110413551331
12018,1760615776.6980593,38457600,-0.056824374943971634,0.7025126814842224
12019,1760615777.2944634,38460800,-0.05682355910539627,0.7044951915740967
12020,1760615777.9129844,38464000,-0.056657981127500534,0.7210221290588379
12021,1760615778.7859905,38467200,-0.05636395514011383,0.7282647490501404
12022,1760615779.2618968,38470400,-0.05669553205370903,0.7105926275253296
12023,1760615779.8273864,38473600,-0.05661073327064514,0.7488119006156921
12024,1760615780.7102313,38476800,-0.05632808804512024,0.6940208673477173
12025,1760615781.5418906,38480000,-0.0563165582716465,0.7361619472503662
12026,1760615782.0455875,38483200,-0.056101251393556595,0.7221052646636963
12027,1760615782.760162,38486400,-0.05555550009012222,0.6981570720672607
12028,1760615783.2253525,38489600,-0.05503228306770325,0.7181655764579773
12029,1760615784.0113325,38492800,-0.055192094296216965,0.6906803250312805
12030,1760615784.6532602,38496000,-0.05518622696399689,0.7120026350021362
12031,1760615785.198658,38499200,-0.05511706694960594,0.7181514501571655
12032,1760615785.737606,38502400,-0.05520064756274223,0.699791431427002
12033,1760615786.5470092,38505600,-0.05507586896419525,0.6988658308982849
12034,1760615787.0887706,38508800,-0.05498964339494705,0.7101293206214905
12035,1760615787.643402,38512000,-0.05485611781477928,0.7506107091903687
12036,1760615788.21017,38515200,-0.05465555191040039,0.7102418541908264
12037,1760615788.8113325,38518400,-0.05432624742388725,0.6829198598861694
12038,1760615788.5801644,38521600,-0.054421138018369675,0.7080119252204895
12039,1760615789.1892145,38524800,-0.05414759740233421,0.7280226349830627
12040,1760615789.937212,38528000,-0.05423911660909653,0.7266963124275208
12041,1760615790.6250396,38531200,-0.0544847771525383,0.6845529079437256
12042,1760615791.2101753,38534400,-0.05472242459654808,0.7027156949043274
12043,1760615791.7502503,38537600,-0.054188281297683716,0.6941309571266174
12044,1760615792.450752,38540800,-0.05418691784143448,0.7070544362068176
12045,1760615793.141264,38544000,-0.05435700714588165,0.6919475793838501
12046,1760615793.7022178,38547200,-0.05414782464504242,0.7277434468269348
12047,1760615794.5372486,38550400,-0.05405604839324951,0.7057080268859863
12048,1760615795.3287578,38553600,-0.05410786718130112,0.7228398323059082
12049,1760615795.8691697,38556800,-0.054184440523386,0.6864556074142456
12050,1760615796.3770466,38560000,-0.054282769560813904,0.7294659614562988
12051,1760615796.956332,38563200,-0.054412394762039185,0.6970672607421875
12052,1760615797.5295072,38566400,-0.05466394126415253,0.726885974407196
12053,1760615798.1546338,38569600,-0.05419861152768135,0.6819085478782654
12054,1760615798.8387315,38572800,-0.05531616136431694,0.6954926252365112
12055,1760615799.4748304,38576000,-0.05570045858621597,0.7121236324310303
12056,1760615800.235025,38579200,-0.05552271008491516,0.7209603190422058
12057,1760615800.802107,38582400,-0.05600453540682793,0.7034546732902527
12058,1760615801.5161963,38585600,-0.05596179887652397,0.7151614427566528
12059,1760615802.2231684,38588800,-0.05604124441742897,0.745076596736908
12060,1760615803.0302835,38592000,-0.0562308207154274,0.719895601272583
12061,1760615803.567468,38595200,-0.05656008422374725,0.7558541297912598
12062,1760615804.1974547,38598400,-0.056797828525304794,0.7089465260505676
12063,1760615804.837639,38601600,-0.057032499462366104,0.7433902025222778
12064,1760615805.4660327,38604800,-0.05689789727330208,0.6926816701889038
12065,1760615805.9847145,38608000,-0.05653558298945427,0.7101756930351257
12066,1760615806.8480434,38611200,-0.0567610077559948,0.7093995809555054
12067,1760615807.4483895,38614400,-0.05670419707894325,0.7000176310539246
12068,1760615807.939379,38617600,-0.05640887841582298,0.6857830882072449
12069,1760615808.6506336,38620800,-0.0564412884414196,0.7115190029144287
12070,1760615809.2613788,38624000,-0.05603760853409767,0.7044578790664673
12071,1760615809.794672,38627200,-0.05594291538000107,0.7112628817558289
12072,1760615810.3287714,38630400,-0.05575865879654884,0.7269831895828247
12073,1760615811.1752234,38633600,-0.05576738715171814,0.7046694159507751
12074,1760615811.9671512,38636800,-0.055700790137052536,0.7136659026145935
12075,1760615812.606974,38640000,-0.05538022518157959,0.7164663672447205
12076,1760615813.1408963,38643200,-0.05575203523039818,0.7029701471328735
12077,1760615813.7309685,38646400,-0.05529060214757919,0.6954546570777893
12078,1760615814.2994983,38649600,-0.055691275745630264,0.7029390931129456
12079,1760615814.9225187,38652800,-0.055370818823575974,0.7127478718757629
12080,1760615815.8681626,38656000,-0.05565451458096504,0.7145144939422607
12081,1760615816.4080148,38659200,-0.055466845631599426,0.719921886920929
12082,1760615817.0784807,38662400,-0.055780790746212006,0.7447526454925537
12083,1760615817.6503143,38665600,-0.05635593831539154,0.7250354290008545
12084,1760615818.5037956,38668800,-0.056235164403915405,0.7313778400421143
12085,1760615819.0151768,38672000,-0.056401632726192474,0.7007004022598267
12086,1760615819.5142043,38675200,-0.055897340178489685,0.7433838844299316
12087,1760615820.0711188,38678400,-0.055805694311857224,0.7157931327819824
12088,1760615819.745504,38681600,-0.055855490267276764,0.7426008582115173
12089,1760615820.4247065,38684800,-0.055769242346286774,0.7098888158798218
12090,1760615821.2386231,38688000,-0.05597421154379845,0.7269524335861206
12091,1760615822.1031833,38691200,-0.05630912259221077,0.7063876390457153
12092,1760615822.9311182,38694400,-0.05626640468835831,0.7261881828308105
12093,1760615823.68746,38697600,-0.056409429758787155,0.7173306345939636
12094,1760615824.4189692,38700800,-0.056265149265527725,0.705375611782074
12095,1760615825.0936837,38704000,-0.05632942169904709,0.7172342538833618
12096,1760615825.9753165,38707200,-0.05663882568478584,0.7299296855926514
12097,1760615826.5539343,38710400,-0.05663241818547249,0.7044929265975952
12098,1760615827.2636213,38713600,-0.056725602596998215,0.6913400292396545
12099,1760615827.8925576,38716800,-0.05631128326058388,0.7064946889877319
12100,1760615828.6417785,38720000,-0.056191954761743546,0.716015636920929
12101,1760615829.2851582,38723200,-0.05615822225809097,0.7213273644447327
12102,1760615829.9281964,38726400,-0.055958736687898636,0.7188652753829956
12103,1760615830.6076095,38729600,-0.055703286081552505,0.6984416842460632
12104,1760615831.4171367,38732800,-0.05571243166923523,0.7267881035804749
12105,1760615831.9855032,38736000,-0.05588043853640556,0.717968225479126
12106,1760615832.8334367,38739200,-0.05621880665421486,0.7129682898521423
12107,1760615833.4349737,38742400,-0.055960193276405334,0.7191949486732483
12108,1760615834.2325017,38745600,-0.05611952766776085,0.7155140042304993
12109,1760615834.869301,38748800,-0.05580712482333183,0.7210279107093811
12110,1760615835.5209465,38752000,-0.05484037101268768,0.7401071190834045
12111,1760615836.0766706,38755200,-0.05506443604826927,0.7049025893211365
12112,1760615836.7462564,38758400,-0.055424440652132034,0.724854588508606
12113,1760615837.487471,38761600,-0.055336423218250275,0.7221716046333313
12114,1760615837.9919827,38764800,-0.054874781519174576,0.7301714420318604
12115,1760615838.5737028,38768000,-0.05458524823188782,0.7127971053123474
12116,1760615839.059823,38771200,-0.0543346032500267,0.736436128616333
12117,1760615839.9432032,38774400,-0.05450759083032608,0.7139372229576111
12118,1760615840.6649976,38777600,-0.054406169801950455,0.6925756931304932
12119,1760615841.3106418,38780800,-0.05475790798664093,0.6961713433265686
12120,1760615842.0064092,38784000,-0.054582223296165466,0.7046486735343933
12121,1760615842.718459,38787200,-0.05441775172948837,0.7158612608909607
12122,1760615843.4052043,38790400,-0.05390985310077667,0.7165108323097229
12123,1760615844.2278883,38793600,-0.053868699818849564,0.711011528968811
12124,1760615844.7820456,38796800,-0.05417519435286522,0.7310666441917419
12125,1760615845.3256013,38800000,-0.0542588047683239,0.7128154635429382
12126,1760615846.0261536,38803200,-0.05471807345747948,0.6977794170379639
12127,1760615846.6716647,38806400,-0.05464288219809532,0.7116146683692932
12128,1760615847.4619572,38809600,-0.05475733429193497,0.7098026871681213
12129,1760615848.2094927,38812800,-0.05479942634701729,0.6984068155288696
12130,1760615848.9145472,38816000,-0.05468824505805969,0.7166273593902588
12131,1760615849.5411663,38819200,-0.05487518012523651,0.7233603000640869
12132,1760615850.3127394,38822400,-0.0546615831553936,0.715380072593689
12133,1760615851.116166,38825600,-0.05498098209500313,0.7097364664077759
12134,1760615850.604067,38828800,-0.05464792251586914,0.7092085480690002
12135,1760615851.393891,38832000,-0.054534923285245895,0.7025952935218811
12136,1760615852.0821583,38835200,-0.05453368276357651,0.696038007736206
12137,1760615852.792172,38838400,-0.05510851740837097,0.7297071814537048
12138,1760615853.478083,38841600,-0.0552239753305912,0.7265768647193909
12139,1760615854.064488,38844800,-0.05555136501789093,0.7492634654045105
12140,1760615854.7027001,38848000,-0.05547065660357475,0.730245053768158
12141,1760615855.2731705,38851200,-0.0556454211473465,0.7488734722137451
12142,1760615855.9705887,38854400,-0.05558352172374725,0.7305786609649658
12143,1760615856.6671448,38857600,-0.055709417909383774,0.7080748677253723
12144,1760615857.4585793,38860800,-0.05558906868100166,0.7198984622955322
12145,1760615858.4103088,38864000,-0.05580313503742218,0.7331513166427612
12146,1760615859.0057666,38867200,-0.05626050382852554,0.7134716510772705
12147,1760615859.6154916,38870400,-0.05635039880871773,0.7227444648742676
12148,1760615860.1025295,38873600,-0.056018151342868805,0.7207992672920227
12149,1760615860.6246438,38876800,-0.055919066071510315,0.7170394659042358
12150,1760615861.2759,38880000,-0.05622308701276779,0.7155576944351196
12151,1760615861.988724,38883200,-0.05635702237486839,0.7067481875419617
12152,1760615862.5850952,38886400,-0.0563838854432106,0.7300889492034912
12153,1760615863.2257626,38889600,-0.056631848216056824,0.720832347869873
12154,1760615863.844796,38892800,-0.05581235885620117,0.7187538743019104
12155,1760615864.6314003,38896000,-0.05562177672982216,0.7193257808685303
12156,1760615865.4035964,38899200,-0.055793263018131256,0.7051690816879272
12157,1760615866.0657523,38902400,-0.05500028654932976,0.7311438918113708
12158,1760615866.6397579,38905600,-0.05488947033882141,0.6977307200431824
12159,1760615867.2094958,38908800,-0.0551811121404171,0.7402302622795105
12160,1760615867.9696507,38912000,-0.05562155693769455,0.730661153793335
12161,1760615868.4578383,38915200,-0.05558493733406067,0.705070972442627
12162,1760615869.3028567,38918400,-0.055241651833057404,0.7107559442520142
12163,1760615870.0565808,38921600,-0.05473027750849724,0.7021592855453491
12164,1760615870.6628354,38924800,-0.055134858936071396,0.7236087918281555
12165,1760615871.565157,38928000,-0.055035628378391266,0.7260575890541077
12166,1760615872.2732892,38931200,-0.05535128712654114,0.7346218824386597
12167,1760615873.0624363,38934400,-0.05551190301775932,0.7287511229515076
12168,1760615873.8310287,38937600,-0.055642712861299515,0.7297493815422058
12169,1760615874.5243075,38940800,-0.055718883872032166,0.6998171210289001
12170,1760615875.1368332,38944000,-0.056081004440784454,0.712623655796051
12171,1760615875.6925817,38947200,-0.05601315200328827,0.7102326154708862
12172,1760615876.562861,38950400,-0.05646700784564018,0.6874944567680359
12173,1760615877.056409,38953600,-0.05688682571053505,0.7120732069015503
12174,1760615877.6858945,38956800,-0.057457614690065384,0.7051530480384827
12175,1760615878.351196,38960000,-0.05794362723827362,0.7004263997077942
12176,1760615878.9114187,38963200,-0.05758139491081238,0.7049044966697693
12177,1760615879.561875,38966400,-0.05758409574627876,0.7058589458465576
12178,1760615880.1178505,38969600,-0.056995611637830734,0.7309885621070862
12179,1760615880.6786847,38972800,-0.05671996995806694,0.7263002991676331
12180,1760615881.3903627,38976000,-0.056819792836904526,0.7336439490318298
12181,1760615882.0100214,38979200,-0.056875769048929214,0.7333382368087769
12182,1760615881.896406,38982400,-0.05700681358575821,0.6941738128662109
12183,1760615882.4745524,38985600,-0.057031020522117615,0.7100465297698975
12184,1760615883.0639591,38988800,-0.056714978069067,0.7310521602630615
12185,1760615883.8322093,38992000,-0.05677621066570282,0.6934316754341125
12186,1760615884.5846624,38995200,-0.057351090013980865,0.7246015071868896
12187,1760615885.3716114,38998400,-0.05703509971499443,0.6957598924636841
12188,1760615886.2093866,39001600,-0.056684814393520355,0.7407577633857727
12189,1760615886.6925292,39004800,-0.056829966604709625,0.7189293503761292
12190,1760615887.4155507,39008000,-0.05678592994809151,0.7184112071990967
12191,1760615888.040754,39011200,-0.05636228248476982,0.7183895111083984
12192,1760615888.8107402,39014400,-0.05636833235621452,0.7210270762443542
12193,1760615889.4781141,39017600,-0.056579284369945526,0.7225448489189148
12194,1760615890.0911527,39020800,-0.056341491639614105,0.7289690971374512
12195,1760615890.9158268,39024000,-0.056377772241830826,0.7060157060623169
12196,1760615891.868064,39027200,-0.056520428508520126,0.7220444679260254
12197,1760615892.554164,39030400,-0.05638211593031883,0.7248769998550415
12198,1760615893.3523598,39033600,-0.05654101446270943,0.7278587222099304
12199,1760615894.217961,39036800,-0.05643560364842415,0.7311245203018188
12200,1760615894.9330184,39040000,-0.056482717394828796,0.7247828841209412
12201,1760615895.802825,39043200,-0.05680624023079872,0.7037880420684814
12202,1760615896.4262497,39046400,-0.056829020380973816,0.7252189517021179
12203,1760615897.0428445,39049600,-0.056970782577991486,0.7249486446380615
12204,1760615897.7852173,39052800,-0.057128433138132095,0.7271122932434082
12205,1760615898.4629383,39056000,-0.057363275438547134,0.7445799112319946
12206,1760615899.094312,39059200,-0.057380519807338715,0.7017648816108704
12207,1760615899.8312187,39062400,-0.05804327130317688,0.7032765746116638
12208,1760615900.417807,39065600,-0.058040402829647064,0.7030410766601562
12209,1760615901.093841,39068800,-0.05777718126773834,0.7187382578849792
12210,1760615901.8821461,39072000,-0.058487772941589355,0.6942493915557861
12211,1760615902.6600833,39075200,-0.05852195620536804,0.7030794620513916
12212,1760615903.4427614,39078400,-0.05881392955780029,0.7041147351264954
12213,1760615904.1272082,39081600,-0.05877701938152313,0.7018070816993713
12214,1760615904.7237964,39084800,-0.05849144980311394,0.701657772064209
12215,1760615905.454379,39088000,-0.05828893557190895,0.7150470614433289
12216,1760615906.2133029,39091200,-0.05840260162949562,0.7029681205749512
12217,1760615906.8737648,39094400,-0.057987507432699203,0.7050532698631287
12218,1760615907.688097,39097600,-0.057839445769786835,0.7228295803070068
12219,1760615908.4615254,39100800,-0.05752577260136604,0.7061010003089905
12220,1760615909.301592,39104000,-0.05807157978415489,0.6939542889595032
12221,1760615909.8586402,39107200,-0.05829773098230362,0.6967719793319702
12222,1760615910.4598236,39110400,-0.05853277072310448,0.7136221528053284
12223,1760615911.2323844,39113600,-0.05907250568270683,0.7060945630073547
12224,1760615911.9291418,39116800,-0.05898602306842804,0.6977108716964722
12225,1760615912.487534,39120000,-0.05885302647948265,0.6986379027366638
12226,1760615912.9772055,39123200,-0.05814003571867943,0.6904369592666626
12227,1760615913.6051297,39126400,-0.05840284004807472,0.7295510172843933
12228,1760615913.1377995,39129600,-0.05855049192905426,0.7148004770278931
12229,1760615913.7532024,39132800,-0.05873873084783554,0.6985072493553162
12230,1760615914.4633942,39136000,-0.05881733074784279,0.6819412708282471
12231,1760615915.1640632,39139200,-0.05888742581009865,0.7081108093261719
12232,1760615915.8626952,39142400,-0.058515310287475586,0.717055082321167
12233,1760615916.4833355,39145600,-0.05852032080292702,0.7254589796066284
12234,1760615917.099199,39148800,-0.058983635157346725,0.7115669250488281
12235,1760615917.8008046,39152000,-0.058983296155929565,0.7298225164413452
12236,1760615918.465298,39155200,-0.05940958857536316,0.7194504737854004
12237,1760615919.297743,39158400,-0.05906996876001358,0.7212390303611755
12238,1760615920.035116,39161600,-0.059311769902706146,0.695956826210022
12239,1760615920.778034,39164800,-0.059034451842308044,0.7140527963638306
12240,1760615921.3548398,39168000,-0.058869585394859314,0.7018596529960632
12241,1760615921.930219,39171200,-0.058822035789489746,0.720308244228363
12242,1760615922.5757337,39174400,-0.05915316194295883,0.7136843800544739
12243,1760615923.1844275,39177600,-0.0593644380569458,0.6916430592536926
12244,1760615923.792253,39180800,-0.05962840095162392,0.7081972360610962
12245,1760615924.5143266,39184000,-0.059445615857839584,0.7151289582252502
12246,1760615925.1024733,39187200,-0.05905647203326225,0.7097876667976379
12247,1760615925.7119162,39190400,-0.05897488445043564,0.7151516079902649
12248,1760615926.6179576,39193600,-0.05927398055791855,0.7063658833503723
12249,1760615927.4782517,39196800,-0.059715934097766876,0.6884868741035461
12250,1760615928.133352,39200000,-0.059623971581459045,0.7075222134590149
12251,1760615928.6524355,39203200,-0.05935341492295265,0.7177078127861023
12252,1760615929.2673066,39206400,-0.05957828462123871,0.731229305267334
12253,1760615929.89759,39209600,-0.05894419550895691,0.7221226692199707
12254,1760615930.4526715,39212800,-0.058995138853788376,0.7284466028213501
12255,1760615931.0187006,39216000,-0.059002507477998734,0.7301346063613892
12256,1760615931.7058418,39219200,-0.05900135636329651,0.7176628112792969
12257,1760615932.5005283,39222400,-0.059237003326416016,0.7214271426200867
12258,1760615933.0371923,39225600,-0.05944039672613144,0.7027765512466431
12259,1760615933.780841,39228800,-0.05922386050224304,0.7191813588142395
12260,1760615934.5239341,39232000,-0.05908555909991264,0.7067949175834656
12261,1760615935.0835524,39235200,-0.05925155058503151,0.7173804640769958
12262,1760615935.8634155,39238400,-0.059151239693164825,0.7130189538002014
12263,1760615936.7147963,39241600,-0.05949999764561653,0.7210171222686768
12264,1760615937.296631,39244800,-0.05913054943084717,0.7214213609695435
12265,1760615938.0815187,39248000,-0.059721898287534714,0.6978321671485901
12266,1760615938.8606534,39251200,-0.059245262295007706,0.710893988609314
12267,1760615939.500138,39254400,-0.05888455733656883,0.7083884477615356
12268,1760615940.2321124,39257600,-0.05899953842163086,0.7156432271003723
12269,1760615940.9434695,39260800,-0.059360064566135406,0.6958956122398376
12270,1760615941.5625608,39264000,-0.059214696288108826,0.7073734998703003
12271,1760615942.2121727,39267200,-0.05941113084554672,0.7265913486480713
12272,1760615942.801592,39270400,-0.05937499180436134,0.7157909870147705
12273,1760615943.5502043,39273600,-0.05935462936758995,0.733208417892456
12274,1760615944.1122174,39276800,-0.059234004467725754,0.7182527780532837
12275,1760615944.7677124,39280000,-0.059038158506155014,0.7197298407554626
12276,1760615944.3496797,39283200,-0.05883293226361275,0.7202528119087219
12277,1760615945.0055926,39286400,-0.058843471109867096,0.757413923740387
12278,1760615945.5131412,39289600,-0.059022482484579086,0.7357198596000671
12279,1760615946.151111,39292800,-0.05946669727563858,0.7334544658660889
12280,1760615946.7917728,39296000,-0.05940193682909012,0.7368927001953125
12281,1760615947.5585327,39299200,-0.05971413478255272,0.7106019854545593
12282,1760615948.1656382,39302400,-0.05943223461508751,0.7285913228988647
12283,1760615948.8958101,39305600,-0.05909349396824837,0.7249627709388733
12284,1760615949.6893985,39308800,-0.05896076187491417,0.7115905284881592
12285,1760615950.4908423,39312000,-0.05898628383874893,0.7384474277496338
12286,1760615951.173884,39315200,-0.05853930115699768,0.7299652695655823
12287,1760615951.811026,39318400,-0.05841470882296562,0.6848025321960449
12288,1760615952.6833787,39321600,-0.058508433401584625,0.7106274366378784
12289,1760615953.3333013,39324800,-0.05853445827960968,0.7105785608291626
12290,1760615953.9636793,39328000,-0.058169130235910416,0.7274925112724304
12291,1760615954.6590586,39331200,-0.05851282179355621,0.7259800434112549
12292,1760615955.2897303,39334400,-0.05872992426156998,0.710757851600647
12293,1760615955.9896762,39337600,-0.05868789553642273,0.7067021727561951
12294,1760615956.7356286,39340800,-0.05902356654405594,0.7183302044868469
12295,1760615957.4672413,39344000,-0.05912282317876816,0.6961753964424133
12296,1760615957.995123,39347200,-0.059049442410469055,0.7051141858100891
12297,1760615958.6472707,39350400,-0.05897059291601181,0.7218495011329651
12298,1760615959.396411,39353600,-0.05839301273226738,0.7336524128913879
12299,1760615960.1719284,39356800,-0.058942489326000214,0.7104653716087341
12300,1760615960.8464842,39360000,-0.05907082557678223,0.6948904991149902
12301,1760615961.5232487,39363200,-0.058851663023233414,0.7104161977767944
12302,1760615962.2369049,39366400,-0.05874009057879448,0.7066720724105835
12303,1760615962.947598,39369600,-0.058371759951114655,0.7101098895072937
12304,1760615963.7050335,39372800,-0.05836660787463188,0.7105773687362671
12305,1760615964.4506147,39376000,-0.057906974107027054,0.7000645399093628
12306,1760615965.0144203,39379200,-0.05796307697892189,0.6971898078918457
12307,1760615965.7332063,39382400,-0.05703769251704216,0.7180476188659668
12308,1760615966.309893,39385600,-0.056745029985904694,0.7245842218399048
12309,1760615967.0281236,39388800,-0.05710572376847267,0.7128797769546509
12310,1760615967.7847867,39392000,-0.05687778815627098,0.7135539054870605
12311,1760615968.4792817,39395200,-0.05645160749554634,0.7035857439041138
12312,1760615968.997584,39398400,-0.055942267179489136,0.7150377035140991
12313,1760615969.6512747,39401600,-0.055814653635025024,0.7097600698471069
12314,1760615970.393361,39404800,-0.05604036897420883,0.7244696021080017
12315,1760615971.145263,39408000,-0.056596044450998306,0.7077215313911438
12316,1760615971.9449284,39411200,-0.05670389533042908,0.7200407981872559
12317,1760615972.5725267,39414400,-0.05707021802663803,0.7057916522026062
12318,1760615973.3148792,39417600,-0.057444605976343155,0.7161260843276978
12319,1760615973.9414318,39420800,-0.05754310265183449,0.6860019564628601
12320,1760615974.513273,39424000,-0.057385534048080444,0.7186827063560486
12321,1760615975.2157936,39427200,-0.057242412120103836,0.7329290509223938
12322,1760615976.142711,39430400,-0.05739608779549599,0.7059110403060913
12323,1760615975.8321772,39433600,-0.05713771656155586,0.7117440700531006
12324,1760615976.616159,39436800,-0.05716097727417946,0.704257607460022
12325,1760615977.2037213,39440000,-0.05781093239784241,0.7219874858856201
12326,1760615977.9398398,39443200,-0.058148764073848724,0.732621967792511
12327,1760615978.990756,39446400,-0.05820445716381073,0.7102798223495483
12328,1760615979.9051142,39449600,-0.05810602754354477,0.7129532098770142
12329,1760615980.5802624,39452800,-0.05786202847957611,0.7242399454116821
12330,1760615981.3153305,39456000,-0.057872261852025986,0.7293106913566589
12331,1760615981.9722047,39459200,-0.057613104581832886,0.7153263092041016
12332,1760615982.555081,39462400,-0.05769321322441101,0.7099083662033081
12333,1760615983.4112282,39465600,-0.057600632309913635,0.705802321434021
12334,1760615984.1490307,39468800,-0.05721278116106987,0.7115457057952881
12335,1760615984.801978,39472000,-0.05676617473363876,0.7076758742332458
12336,1760615985.4333525,39475200,-0.05658218264579773,0.7215709686279297
12337,1760615986.1211395,39478400,-0.057067375630140305,0.71396803855896
12338,1760615986.7100253,39481600,-0.05691677704453468,0.7122069001197815
12339,1760615987.4288292,39484800,-0.05692599341273308,0.6986651420593262
12340,1760615988.0877652,39488000,-0.05717972666025162,0.7332704663276672
12341,1760615988.8209097,39491200,-0.05721154063940048,0.6915652751922607
12342,1760615989.4723086,39494400,-0.05659952014684677,0.7256385087966919
12343,1760615990.0150473,39497600,-0.056585025042295456,0.7249017357826233
12344,1760615990.633981,39500800,-0.05587722361087799,0.7177890539169312
12345,1760615991.2563093,39504000,-0.05582331120967865,0.6965716481208801
12346,1760615991.8754702,39507200,-0.0559348501265049,0.713054358959198
12347,1760615992.4503083,39510400,-0.0558340921998024,0.725675642490387
12348,1760615993.105007,39513600,-0.05525486171245575,0.7109155058860779
12349,1760615993.6850257,39516800,-0.054964710026979446,0.730135440826416
12350,1760615994.2084005,39520000,-0.05477650463581085,0.7372978925704956
12351,1760615994.7624812,39523200,-0.05479621887207031,0.763400137424469
12352,1760615995.4720564,39526400,-0.05475662648677826,0.6889651417732239
12353,1760615996.0899315,39529600,-0.05533526465296745,0.6917272210121155
12354,1760615996.8606718,39532800,-0.05540597811341286,0.7157235741615295
12355,1760615997.547446,39536000,-0.05540512502193451,0.7098742723464966
12356,1760615998.149595,39539200,-0.05554557219147682,0.7062267065048218
12357,1760615998.6972785,39542400,-0.056021567434072495,0.7149361968040466
12358,1760615999.417735,39545600,-0.055641185492277145,0.7083386182785034
12359,1760615999.9776993,39548800,-0.05519504472613335,0.7238719463348389
12360,1760616000.6462865,39552000,-0.05528080090880394,0.7247107625007629
12361,1760616001.417837,39555200,-0.05501880124211311,0.7184568047523499
12362,1760616002.0706935,39558400,-0.05533551797270775,0.7229199409484863
12363,1760616002.7400484,39561600,-0.05551448464393616,0.717898964881897
12364,1760616003.3618476,39564800,-0.05532922223210335,0.726308286190033
12365,1760616004.0243847,39568000,-0.05528051406145096,0.721067488193512
12366,1760616004.708518,39571200,-0.055175911635160446,0.746486485004425
12367,1760616005.4884565,39574400,-0.05519001930952072,0.7575337886810303
12368,1760616006.1115148,39577600,-0.05511181056499481,0.7291539907455444
12369,1760616006.8479037,39580800,-0.054549168795347214,0.7105827927589417
12370,1760616006.4797864,39584000,-0.054459474980831146,0.7321376204490662
12371,1760616007.1319416,39587200,-0.054270610213279724,0.7056756615638733
12372,1760616007.796133,39590400,-0.05436834320425987,0.6956048607826233
12373,1760616008.510191,39593600,-0.05434511601924896,0.6959975361824036
12374,1760616009.088294,39596800,-0.054099034518003464,0.6914008855819702
12375,1760616009.755337,39600000,-0.05357174947857857,0.7223322987556458
12376,1760616010.2965515,39603200,-0.05408724769949913,0.704782247543335
12377,1760616011.0139222,39606400,-0.05401286110281944,0.7196474671363831
12378,1760616011.646772,39609600,-0.054349012672901154,0.7200468182563782
12379,1760616012.2859907,39612800,-0.05414573848247528,0.7352856397628784
12380,1760616012.8438568,39616000,-0.05429254099726677,0.7117416262626648
12381,1760616013.423525,39619200,-0.05390182137489319,0.7050405740737915
12382,1760616014.0854452,39622400,-0.05415548011660576,0.7152608633041382
12383,1760616014.8509862,39625600,-0.05390860512852669,0.7040247917175293
12384,1760616015.4230237,39628800,-0.05425990745425224,0.7140849828720093
12385,1760616016.157864,39632000,-0.054545674473047256,0.7051719427108765
